size,m,n,k,cta_m,cta_n,stage_k,stages,mtile,ntile,ktiles,ctas,launch_ctas,warmup,iters,input_init,dynamic_smem_bytes,event_ms,wall_ms,event_TFLOPS,wall_TFLOPS,checksum,device
8192,8192,8192,8192,256,256,64,3,32,32,128,1024,148,1,5,random-signed8,197632,0.699686,0.702082,1571.435,1566.072,00000000,NVIDIA B200
