size,m,n,k,cta_m,cta_n,stage_k,mtile,ntile,ktiles,ctas,launch_ctas,warmup,iters,grid_swizzle,group_m,group_n,pipe1_phase_cycles,pipe1_tma_phase_cycles,pipe1_mma_phase_cycles,cstore_swizzle_128b,single_pipeline,single_pipeline_ntile_128,single_pipeline_wide_mma,single_pipeline_split_tma,single_pipeline_interleave_pipes,tma_a_l2_promotion,tma_b_l2_promotion,tma_c_l2_promotion,input_init,store_mode,dynamic_smem_bytes,event_ms,wall_ms,event_TFLOPS,wall_TFLOPS,checksum,device
16384,16384,16384,16384,256,256,64,64,64,256,4096,4096,1,5,1,16,1,128,128,0,1,0,0,0,1,1,0,0,0,random,tma,197632,4.991718,4.994055,1762.137,1761.313,00000000,NVIDIA B200
