size,m,n,k,cta_m,cta_n,stage_k,stages,mtile,ntile,ktiles,ctas,launch_ctas,warmup,iters,input_init,dynamic_smem_bytes,event_ms,wall_ms,event_TFLOPS,wall_TFLOPS,checksum,device
32768,32768,32768,32768,256,256,64,3,128,128,512,16384,148,1,5,random,197632,44.230789,44.233276,1590.945,1590.855,00000000,NVIDIA B200
