round,mask,mask_hex,enabled_bits,elapsed_ms,total_TFLOP_per_s,kernel_status,cuda_error,build_status,run_status,seconds,csv,binary,notes
sameunit,13,0x00d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1,5.585589,1574.783,ok,no error,ok,ok,4.767,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x00d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x00d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x00d
sameunit,1037,0x40d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|ktma_p1_wait_p0,5.696640,1544.084,ok,no error,ok,ok,4.771,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x40d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x40d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x40d
sameunit,2061,0x80d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|ktma_p0_wait_p1,5.638155,1560.101,ok,no error,ok,ok,4.771,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x80d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x80d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x80d
sameunit,4109,0x100d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|vtma_p1_wait_p0,5.818699,1511.694,ok,no error,ok,ok,4.604,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x100d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x100d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x100d
sameunit,8205,0x200d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|vtma_p0_wait_p1,5.676384,1549.594,ok,no error,ok,ok,4.619,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x200d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x200d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x200d
sameunit,16397,0x400d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|sum_h0_p1_wait_p0,5.776405,1522.762,ok,no error,ok,ok,4.745,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x400d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x400d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x400d
sameunit,32781,0x800d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|sum_h0_p0_wait_p1,5.937494,1481.449,ok,no error,ok,ok,4.949,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x800d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x800d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x800d
sameunit,65549,0x1000d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|sum_h1_p1_wait_p0,5.862080,1500.507,ok,no error,ok,ok,4.654,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x1000d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x1000d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x1000d
sameunit,131085,0x2000d,qk_p1_wait_p0|pv_p1_wait_p0|pv_p0_wait_p1|sum_h1_p0_wait_p1,5.990741,1468.281,ok,no error,ok,ok,4.641,/home/snu_avq1/workspace/chaewon/benchmark/0.attention/attention_dep_sweep_mask_0x2000d.csv,/home/snu_avq1/workspace/chaewon/benchmark/build_attention_dep_sweep_sameunit_from_0x00d/mask_0x2000d/attention_dep_sweep,fixed_best_path_qk_contiguous_row_major_2d_sw128_tma_major_k_v_contiguous_k16_sw128_mn_major_dep_masked_split_s_ready_bf16_output_dep_sweep_mask_0x2000d
