8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.646469,0.648609,1700.795,1695.184,00000000,NVIDIA B200
8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.648064,0.649933,1696.610,1691.732,00000000,NVIDIA B200
8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.647824,0.649744,1697.238,1692.222,00000000,NVIDIA B200
8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.647739,0.649646,1697.462,1692.478,00000000,NVIDIA B200
8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.648091,0.650031,1696.540,1691.475,00000000,NVIDIA B200
8192,8192,8192,8192,256,256,64,32,32,128,1024,148,3,6,1,12,1,128,96,0,1,0,0,0,1,1,3,3,0,random,tma,197632,0.647861,0.649829,1697.140,1692.002,00000000,NVIDIA B200
