size,input,sm_id,block_idx,tile_iter,linear_tile,tile_m,tile_n,slot,event,warp,kind,start_raw,end_raw,start_rel,end_rel,envelope_cycles,total_cycles,sample_count,avg_cycles_per_sample
16384,random-signed8,142,0,8,1190,22,10,20,consumer_mma_commit,2,aggregate,788129051685726,788129051948767,3323,266364,263041,17152,256,67.000000
16384,random-signed8,142,0,8,1190,22,10,21,consumer_mma_commit,3,aggregate,788129051685734,788129051948515,3331,266112,262781,17152,256,67.000000
16384,random-signed8,142,0,8,1190,22,10,22,consumer_final_mma_drain,2,interval,788129051948918,788129051949480,266515,267077,562,562,1,562.000000
16384,random-signed8,142,0,8,1190,22,10,23,consumer_final_mma_drain,3,interval,788129051948661,788129051949374,266258,266971,713,713,1,713.000000
16384,random-signed8,142,0,8,1190,22,10,24,mainloop_join_barrier,0,interval,788129051946805,788129051949740,264402,267337,2935,2935,1,2935.000000
16384,random-signed8,142,0,8,1190,22,10,25,mainloop_join_barrier,1,interval,788129051946671,788129051949740,264268,267337,3069,3069,1,3069.000000
16384,random-signed8,142,0,8,1190,22,10,26,mainloop_join_barrier,2,interval,788129051949650,788129051949740,267247,267337,90,90,1,90.000000
16384,random-signed8,142,0,8,1190,22,10,27,mainloop_join_barrier,3,interval,788129051949545,788129051949740,267142,267337,195,195,1,195.000000
16384,random-signed8,142,0,8,1190,22,10,28,epilogue_chunk_0_stage_and_tma_issue,0,interval,788129051949957,788129051950796,267554,268393,839,839,1,839.000000
16384,random-signed8,142,0,8,1190,22,10,29,epilogue_chunk_0_stage_and_tma_issue,1,interval,788129051949961,788129051950801,267558,268398,840,840,1,840.000000
16384,random-signed8,142,0,8,1190,22,10,30,epilogue_chunk_0_stage_and_tma_issue,2,interval,788129051949965,788129051950799,267562,268396,834,834,1,834.000000
16384,random-signed8,142,0,8,1190,22,10,31,epilogue_chunk_0_stage_and_tma_issue,3,interval,788129051949953,788129051950796,267550,268393,843,843,1,843.000000
16384,random-signed8,142,0,8,1190,22,10,32,epilogue_chunk_1_stage_and_tma_issue,0,interval,788129051950817,788129051951689,268414,269286,872,872,1,872.000000
16384,random-signed8,142,0,8,1190,22,10,33,epilogue_chunk_1_stage_and_tma_issue,1,interval,788129051950822,788129051951689,268419,269286,867,867,1,867.000000
16384,random-signed8,142,0,8,1190,22,10,34,epilogue_chunk_1_stage_and_tma_issue,2,interval,788129051950820,788129051951688,268417,269285,868,868,1,868.000000
16384,random-signed8,142,0,8,1190,22,10,35,epilogue_chunk_1_stage_and_tma_issue,3,interval,788129051950817,788129051951685,268414,269282,868,868,1,868.000000
16384,random-signed8,142,0,8,1190,22,10,36,epilogue_chunk_2_stage_and_tma_issue,0,interval,788129051954994,788129051955846,272591,273443,852,852,1,852.000000
16384,random-signed8,142,0,8,1190,22,10,37,epilogue_chunk_2_stage_and_tma_issue,1,interval,788129051954994,788129051955844,272591,273441,850,850,1,850.000000
16384,random-signed8,142,0,8,1190,22,10,38,epilogue_chunk_2_stage_and_tma_issue,2,interval,788129051954994,788129051955840,272591,273437,846,846,1,846.000000
16384,random-signed8,142,0,8,1190,22,10,39,epilogue_chunk_2_stage_and_tma_issue,3,interval,788129051954994,788129051955840,272591,273437,846,846,1,846.000000
16384,random-signed8,142,0,8,1190,22,10,40,epilogue_chunk_3_stage_and_tma_issue,0,interval,788129051955867,788129051956728,273464,274325,861,861,1,861.000000
16384,random-signed8,142,0,8,1190,22,10,41,epilogue_chunk_3_stage_and_tma_issue,1,interval,788129051955865,788129051956728,273462,274325,863,863,1,863.000000
16384,random-signed8,142,0,8,1190,22,10,42,epilogue_chunk_3_stage_and_tma_issue,2,interval,788129051955861,788129051956728,273458,274325,867,867,1,867.000000
16384,random-signed8,142,0,8,1190,22,10,43,epilogue_chunk_3_stage_and_tma_issue,3,interval,788129051955861,788129051956728,273458,274325,867,867,1,867.000000
16384,random-signed8,142,0,8,1190,22,10,44,epilogue_group_0_commit_wait_and_barrier,0,interval,788129051951740,788129051954972,269337,272569,3232,3232,1,3232.000000
16384,random-signed8,142,0,8,1190,22,10,45,epilogue_group_0_commit_wait_and_barrier,1,interval,788129051951748,788129051951812,269345,269409,64,64,1,64.000000
16384,random-signed8,142,0,8,1190,22,10,46,epilogue_group_0_commit_wait_and_barrier,2,interval,788129051951739,788129051951803,269336,269400,64,64,1,64.000000
16384,random-signed8,142,0,8,1190,22,10,47,epilogue_group_0_commit_wait_and_barrier,3,interval,788129051951736,788129051951800,269333,269397,64,64,1,64.000000
16384,random-signed8,142,0,8,1190,22,10,48,epilogue_group_1_commit_wait_and_barrier,0,interval,788129051956785,788129051960004,274382,277601,3219,3219,1,3219.000000
16384,random-signed8,142,0,8,1190,22,10,49,epilogue_group_1_commit_wait_and_barrier,1,interval,788129051956774,788129051956839,274371,274436,65,65,1,65.000000
16384,random-signed8,142,0,8,1190,22,10,50,epilogue_group_1_commit_wait_and_barrier,2,interval,788129051956771,788129051956836,274368,274433,65,65,1,65.000000
16384,random-signed8,142,0,8,1190,22,10,51,epilogue_group_1_commit_wait_and_barrier,3,interval,788129051956773,788129051956838,274370,274435,65,65,1,65.000000
16384,random-signed8,142,0,8,1190,22,10,52,epilogue_complete,0,interval,788129051949953,788129051960027,267550,277624,10074,10074,1,10074.000000
16384,random-signed8,142,0,8,1190,22,10,53,epilogue_complete,1,interval,788129051949957,788129051960027,267554,277624,10070,10070,1,10070.000000
16384,random-signed8,142,0,8,1190,22,10,54,epilogue_complete,2,interval,788129051949961,788129051960027,267558,277624,10066,10066,1,10066.000000
16384,random-signed8,142,0,8,1190,22,10,55,epilogue_complete,3,interval,788129051949949,788129051960027,267546,277624,10078,10078,1,10078.000000
16384,random-signed8,142,0,8,1190,22,10,56,final_tile_barrier,0,interval,788129051960193,788129051960219,277790,277816,26,26,1,26.000000
16384,random-signed8,142,0,8,1190,22,10,57,final_tile_barrier,1,interval,788129051960101,788129051960219,277698,277816,118,118,1,118.000000
16384,random-signed8,142,0,8,1190,22,10,58,final_tile_barrier,2,interval,788129051960098,788129051960219,277695,277816,121,121,1,121.000000
16384,random-signed8,142,0,8,1190,22,10,59,final_tile_barrier,3,interval,788129051960100,788129051960219,277697,277816,119,119,1,119.000000
16384,random-signed8,142,0,8,1190,22,10,60,clock_overhead,0,interval,788129051960253,788129051960255,277850,277852,2,2,1,2.000000
16384,random-signed8,142,0,8,1190,22,10,61,clock_overhead,1,interval,788129051960252,788129051960254,277849,277851,2,2,1,2.000000
16384,random-signed8,142,0,8,1190,22,10,62,clock_overhead,2,interval,788129051960250,788129051960252,277847,277849,2,2,1,2.000000
16384,random-signed8,142,0,8,1190,22,10,63,clock_overhead,3,interval,788129051960251,788129051960253,277848,277850,2,2,1,2.000000
